Country;Value;Currency;Date
PL;684,60;PLN;10-08-2025
PL;1310,34;PLN;10-08-2025
PL;434,21;PLN;10-08-2025
PL;939,67;PLN;10-08-2025
PL;35,95;PLN;10-08-2025
PL;688,96;PLN;10-08-2025
;975,77;PLN;10-08-2025
PL;1165,86;PLN;10-08-2025
PL;312,32;PLN;10-08-2025
PL;416,78;PLN;10-08-2025
PL;392,59;PLN;10-08-2025
PL;446,17;PLN;10-08-2025
GB;23,82;PLN;10-08-2025
PL;611,24;PLN;10-08-2025
PL;1261,85;PLN;10-08-2025
PL;1412,76;PLN;10-08-2025
PL;289,03;PLN;10-08-2025
PL;466,98;PLN;10-08-2025
PL;880,45;PLN;10-08-2025
PL;1297,47;PLN;10-08-2025
PL;420,22;PLN;10-08-2025
;968,09;PLN;10-08-2025
PL;797,12;PLN;10-08-2025
PL;449,32;PLN;10-08-2025
PL;1180,58;PLN;10-08-2025
;619,57;PLN;10-08-2025
PL;741,40;PLN;10-08-2025
PL;241,44;PLN;10-08-2025
PL;208,91;PLN;10-08-2025
PL;429,55;PLN;10-08-2025
PL;1419,27;PLN;10-08-2025
PL;25,75;PLN;10-08-2025
PL;513,60;PLN;10-08-2025
PL;450,46;PLN;10-08-2025
BG;1010,51;PLN;10-08-2025
PL;114,25;PLN;10-08-2025
PL;575,57;PLN;10-08-2025
UA;413,72;PLN;10-08-2025
PL;210,41;PLN;10-08-2025
UA;90,58;PLN;10-08-2025
PL;649,83;PLN;10-08-2025
PL;1372,29;PLN;10-08-2025
PL;1032,91;PLN;10-08-2025
;659,13;PLN;10-08-2025
PL;1248,02;PLN;10-08-2025
PL;1322,51;PLN;10-08-2025
PL;1433,07;PLN;10-08-2025
PL;2069,54;PLN;10-08-2025
PL;334,08;PLN;10-08-2025
PL;12,87;PLN;10-08-2025
PL;2029,56;PLN;10-08-2025
PL;285,00;PLN;10-08-2025
PL;630,70;PLN;10-08-2025
PL;644,35;PLN;10-08-2025
PL;46,73;PLN;10-08-2025
;65,81;PLN;10-08-2025
PL;944,04;PLN;10-08-2025
PL;635,79;PLN;10-08-2025
PL;390,30;PLN;10-08-2025
GB;457,96;PLN;10-08-2025
PL;1798,16;PLN;10-08-2025
PL;1085,13;PLN;10-08-2025
PL;703,42;PLN;10-08-2025
PL;636,69;PLN;10-08-2025
PL;722,07;PLN;10-08-2025
PL;732,76;PLN;10-08-2025
PL;302,42;PLN;10-08-2025
PL;186,03;PLN;10-08-2025
PL;711,43;PLN;10-08-2025
GB;2096,92;PLN;10-08-2025
PL;827,88;PLN;10-08-2025
PL;967,14;PLN;10-08-2025
PL;875,90;PLN;10-08-2025
PL;470,12;PLN;10-08-2025
PL;173,15;PLN;10-08-2025
PL;455,02;PLN;10-08-2025
;740,35;PLN;10-08-2025
PL;515,29;PLN;10-08-2025
;157,11;PLN;10-08-2025
PL;402,46;PLN;10-08-2025
PL;1152,32;PLN;10-08-2025
PL;553,63;PLN;10-08-2025
LT;212,07;PLN;10-08-2025
PT;768,66;PLN;10-08-2025
PT;69,56;PLN;10-08-2025
PL;236,67;PLN;10-08-2025
PL;47,72;PLN;10-08-2025
PL;1207,82;PLN;10-08-2025
PL;289,60;PLN;10-08-2025
UA;280,71;PLN;10-08-2025
;331,55;PLN;10-08-2025
PL;185,85;PLN;10-08-2025
PL;19,79;PLN;10-08-2025
SK;292,44;PLN;10-08-2025
PL;838,73;PLN;10-08-2025
PL;160,34;PLN;10-08-2025
PL;657,97;PLN;10-08-2025
LT;1007,13;PLN;10-08-2025
PL;133,55;PLN;10-08-2025
GB;200,83;PLN;10-08-2025
SK;133,83;PLN;10-08-2025
PL;1378,07;PLN;10-08-2025
PL;168,44;PLN;10-08-2025
UA;303,12;PLN;10-08-2025
PL;47,56;PLN;10-08-2025
;650,52;PLN;10-08-2025
PL;840,54;PLN;10-08-2025
PL;3303,97;PLN;10-08-2025
PL;101,80;PLN;10-08-2025
PL;296,63;PLN;10-08-2025
DE;442,60;PLN;10-08-2025
PL;803,69;PLN;10-08-2025
PL;77,75;PLN;10-08-2025
PL;427,59;PLN;10-08-2025
PL;860,78;PLN;10-08-2025
PL;377,39;PLN;10-08-2025
PL;417,07;PLN;10-08-2025
PL;931,08;PLN;10-08-2025
PL;277,05;PLN;10-08-2025
PL;1398,85;PLN;10-08-2025
PL;1146,47;PLN;10-08-2025
PL;274,05;PLN;10-08-2025
BY;590,45;PLN;10-08-2025
GB;793,93;PLN;10-08-2025
PL;456,19;PLN;10-08-2025
PL;270,74;PLN;10-08-2025
PL;1150,50;PLN;10-08-2025
PL;892,05;PLN;10-08-2025
PL;661,11;PLN;10-08-2025
PL;111,21;PLN;10-08-2025
PL;177,09;PLN;10-08-2025
PL;619,10;PLN;10-08-2025
PL;733,92;PLN;10-08-2025
PL;138,37;PLN;10-08-2025
PL;808,55;PLN;10-08-2025
PL;554,16;PLN;10-08-2025
PL;4,83;PLN;10-08-2025
PL;637,43;PLN;10-08-2025
PL;907,21;PLN;10-08-2025
NL;562,53;PLN;10-08-2025
PL;928,17;PLN;10-08-2025
HU;389,47;PLN;10-08-2025
IT;1833,69;PLN;10-08-2025
PL;52,98;PLN;10-08-2025
DE;1275,48;PLN;10-08-2025
PL;169,58;PLN;10-08-2025
PL;1078,37;PLN;10-08-2025
ES;381,92;PLN;10-08-2025
DE;893,06;PLN;10-08-2025
;1471,64;PLN;10-08-2025
IT;714,99;PLN;10-08-2025
PL;1165,70;PLN;10-08-2025
PL;0,75;PLN;10-08-2025
PL;1084,07;PLN;10-08-2025
PL;567,69;PLN;10-08-2025
GB;71,36;PLN;10-08-2025
PL;2114,78;PLN;10-08-2025
PL;1008,84;PLN;10-08-2025
;933,10;PLN;10-08-2025
PL;715,27;PLN;10-08-2025
PL;1052,03;PLN;10-08-2025
PL;838,69;PLN;10-08-2025
PL;713,91;PLN;10-08-2025
PL;1469,36;PLN;10-08-2025
PL;2597,33;PLN;10-08-2025
PL;11,27;PLN;10-08-2025
PL;288,29;PLN;10-08-2025
;118,53;PLN;10-08-2025
PL;648,21;PLN;10-08-2025
;894,20;PLN;10-08-2025
PL;1487,74;PLN;10-08-2025
PL;277,60;PLN;10-08-2025
GB;208,37;PLN;10-08-2025
;257,29;PLN;10-08-2025
PL;15,13;PLN;10-08-2025
DE;594,60;PLN;10-08-2025
SI;2383,91;PLN;10-08-2025
PL;476,94;PLN;10-08-2025
;730,71;PLN;10-08-2025
PL;2262,99;PLN;10-08-2025
ES;285,47;PLN;10-08-2025
PL;1583,87;PLN;10-08-2025
PL;546,87;PLN;10-08-2025
PL;762,72;PLN;10-08-2025
PL;71,21;PLN;11-08-2025
PL;1,31;PLN;11-08-2025
PL;1323,02;PLN;11-08-2025
PL;164,92;PLN;11-08-2025
PL;902,71;PLN;11-08-2025
CZ;210,00;PLN;11-08-2025
PL;166,65;PLN;11-08-2025
PL;341,11;PLN;11-08-2025
PL;77,86;PLN;11-08-2025
PL;138,49;PLN;11-08-2025
DE;36,48;PLN;11-08-2025
PL;36,34;PLN;11-08-2025
PL;105,06;PLN;11-08-2025
PL;965,45;PLN;11-08-2025
PL;1293,47;PLN;11-08-2025
PL;629,81;PLN;11-08-2025
PL;331,88;PLN;11-08-2025
PL;595,89;PLN;11-08-2025
PL;54,44;PLN;11-08-2025
PL;47,21;PLN;11-08-2025
PL;944,91;PLN;11-08-2025
PL;1411,20;PLN;11-08-2025
PL;281,38;PLN;11-08-2025
DE;2070,01;PLN;11-08-2025
PL;45,64;PLN;11-08-2025
PL;63,56;PLN;11-08-2025
DE;102,90;PLN;11-08-2025
PL;133,93;PLN;11-08-2025
PL;548,61;PLN;11-08-2025
PL;161,75;PLN;11-08-2025
PL;563,35;PLN;11-08-2025
PL;601,10;PLN;11-08-2025
PL;860,07;PLN;11-08-2025
SE;32,10;PLN;11-08-2025
PL;229,41;PLN;11-08-2025
GB;353,46;PLN;11-08-2025
PL;89,81;PLN;11-08-2025
PL;1250,60;PLN;11-08-2025
PL;838,54;PLN;11-08-2025
HU;890,28;PLN;11-08-2025
PL;65,35;PLN;11-08-2025
PL;912,47;PLN;11-08-2025
PL;714,52;PLN;11-08-2025
;757,26;PLN;11-08-2025
PL;1860,23;PLN;11-08-2025
PL;110,95;PLN;11-08-2025
PL;331,82;PLN;11-08-2025
PL;826,72;PLN;11-08-2025
PL;111,08;PLN;11-08-2025
PL;318,88;PLN;11-08-2025
PL;360,46;PLN;11-08-2025
PL;90,87;PLN;11-08-2025
PL;292,34;PLN;11-08-2025
PL;313,38;PLN;11-08-2025
PL;2563,23;PLN;11-08-2025
IE;959,86;PLN;11-08-2025
PL;1042,74;PLN;11-08-2025
PL;92,93;PLN;11-08-2025
PL;311,88;PLN;11-08-2025
PL;992,92;PLN;11-08-2025
DE;233,36;PLN;11-08-2025
PL;520,61;PLN;11-08-2025
PL;219,51;PLN;11-08-2025
PL;918,32;PLN;11-08-2025
PL;730,40;PLN;11-08-2025
PL;1939,24;PLN;11-08-2025
PL;919,53;PLN;11-08-2025
PL;439,26;PLN;11-08-2025
PL;272,14;PLN;11-08-2025
PL;697,62;PLN;11-08-2025
;1859,14;PLN;11-08-2025
PL;696,07;PLN;11-08-2025
PL;1922,34;PLN;11-08-2025
PL;73,86;PLN;11-08-2025
PL;1318,61;PLN;11-08-2025
PL;669,92;PLN;11-08-2025
PL;630,60;PLN;11-08-2025
PL;304,66;PLN;11-08-2025
PL;1292,73;PLN;11-08-2025
PL;1336,67;PLN;11-08-2025
DE;518,87;PLN;11-08-2025
PL;223,02;PLN;11-08-2025
PL;320,26;PLN;11-08-2025
PL;162,60;PLN;11-08-2025
CZ;27,51;PLN;11-08-2025
PL;211,92;PLN;11-08-2025
PL;722,74;PLN;11-08-2025
PL;220,39;PLN;11-08-2025
PL;44,69;PLN;11-08-2025
PL;219,65;PLN;11-08-2025
PL;958,26;PLN;11-08-2025
;1366,29;PLN;11-08-2025
PL;103,21;PLN;11-08-2025
PL;45,34;PLN;11-08-2025
PL;192,05;PLN;11-08-2025
PL;1050,97;PLN;11-08-2025
PL;501,63;PLN;11-08-2025
PL;117,96;PLN;11-08-2025
PL;428,84;PLN;11-08-2025
UA;340,10;PLN;11-08-2025
PL;319,70;PLN;11-08-2025
PL;650,84;PLN;11-08-2025
SK;2014,33;PLN;11-08-2025
AU;816,44;PLN;11-08-2025
PL;707,13;PLN;11-08-2025
PL;283,75;PLN;11-08-2025
PL;276,98;PLN;11-08-2025
PL;203,38;PLN;11-08-2025
DE;697,26;PLN;11-08-2025
DE;106,25;PLN;11-08-2025
PL;1200,93;PLN;11-08-2025
PL;869,28;PLN;11-08-2025
;49,07;PLN;11-08-2025
PL;231,30;PLN;11-08-2025
PL;292,30;PLN;11-08-2025
PL;1081,59;PLN;11-08-2025
PL;225,85;PLN;11-08-2025
UA;763,54;PLN;11-08-2025
PL;420,99;PLN;11-08-2025
PL;418,71;PLN;11-08-2025
;676,12;PLN;11-08-2025
PL;739,16;PLN;11-08-2025
PL;1469,99;PLN;11-08-2025
PL;865,76;PLN;11-08-2025
PL;289,11;PLN;11-08-2025
PL;577,48;PLN;11-08-2025
PL;898,95;PLN;11-08-2025
PL;1235,18;PLN;11-08-2025
PL;730,38;PLN;11-08-2025
PL;688,22;PLN;11-08-2025
PL;1263,63;PLN;11-08-2025
PL;512,90;PLN;11-08-2025
PL;288,34;PLN;11-08-2025
US;884,79;PLN;11-08-2025
PL;1208,05;PLN;11-08-2025
PL;95,11;PLN;11-08-2025
;1782,21;PLN;11-08-2025
PL;929,07;PLN;11-08-2025
PL;-1226,45;PLN;11-08-2025
PL;168,65;PLN;11-08-2025
PL;54,60;PLN;11-08-2025
DE;61,73;PLN;11-08-2025
PL;1531,38;PLN;11-08-2025
PL;961,01;PLN;11-08-2025
FR;365,34;PLN;11-08-2025
IT;836,60;PLN;11-08-2025
GB;1824,90;PLN;11-08-2025
;1364,45;PLN;11-08-2025
PL;764,24;PLN;11-08-2025
PL;103,04;PLN;11-08-2025
PL;308,53;PLN;11-08-2025
PL;351,90;PLN;11-08-2025
PL;737,68;PLN;11-08-2025
PL;37,10;PLN;11-08-2025
PL;164,96;PLN;11-08-2025
PL;61,97;PLN;11-08-2025
PL;64,40;PLN;11-08-2025
PL;105,01;PLN;11-08-2025
PL;432,45;PLN;11-08-2025
PL;7,04;PLN;11-08-2025
PL;304,04;PLN;11-08-2025
PL;112,01;PLN;12-08-2025
PL;525,81;PLN;12-08-2025
PL;284,11;PLN;12-08-2025
PL;287,11;PLN;12-08-2025
PL;1089,34;PLN;12-08-2025
PL;261,63;PLN;12-08-2025
PL;693,05;PLN;12-08-2025
PL;586,97;PLN;12-08-2025
PL;506,44;PLN;12-08-2025
PL;515,72;PLN;12-08-2025
PL;138,33;PLN;12-08-2025
PL;339,95;PLN;12-08-2025
PL;550,35;PLN;12-08-2025
PL;889,49;PLN;12-08-2025
PL;10,64;PLN;12-08-2025
PL;80,74;PLN;12-08-2025
PL;1924,04;PLN;12-08-2025
PL;264,17;PLN;12-08-2025
PL;536,75;PLN;12-08-2025
PL;71,26;PLN;12-08-2025
PL;325,31;PLN;12-08-2025
PL;567,73;PLN;12-08-2025
PL;506,05;PLN;12-08-2025
PL;546,90;PLN;12-08-2025
PL;140,86;PLN;12-08-2025
PL;1994,20;PLN;12-08-2025
IE;1554,00;PLN;12-08-2025
PL;602,16;PLN;12-08-2025
PL;127,42;PLN;12-08-2025
PL;32,36;PLN;12-08-2025
PL;622,22;PLN;12-08-2025
PL;523,43;PLN;12-08-2025
PL;727,26;PLN;12-08-2025
PL;460,26;PLN;12-08-2025
PL;1249,07;PLN;12-08-2025
PL;529,04;PLN;12-08-2025
PL;1916,13;PLN;12-08-2025
PL;641,31;PLN;12-08-2025
PL;73,66;PLN;12-08-2025
PL;314,14;PLN;12-08-2025
PL;526,36;PLN;12-08-2025
PL;1162,17;PLN;12-08-2025
PL;4,49;PLN;12-08-2025
PL;273,00;PLN;12-08-2025
GB;232,31;PLN;12-08-2025
PL;455,10;PLN;12-08-2025
PL;65,79;PLN;12-08-2025
;1044,79;PLN;12-08-2025
PL;139,17;PLN;12-08-2025
PL;343,17;PLN;12-08-2025
PL;304,52;PLN;12-08-2025
PL;97,78;PLN;12-08-2025
PL;659,59;PLN;12-08-2025
PL;610,64;PLN;12-08-2025
PL;657,03;PLN;12-08-2025
PL;100,81;PLN;12-08-2025
;329,06;PLN;12-08-2025
PL;816,99;PLN;12-08-2025
PL;610,19;PLN;12-08-2025
PL;597,94;PLN;12-08-2025
PL;221,50;PLN;12-08-2025
;1152,87;PLN;12-08-2025
PL;137,63;PLN;12-08-2025
PL;740,89;PLN;12-08-2025
DE;653,72;PLN;12-08-2025
PL;360,67;PLN;12-08-2025
PL;281,02;PLN;12-08-2025
PL;717,63;PLN;12-08-2025
PL;40,58;PLN;12-08-2025
PL;1143,93;PLN;12-08-2025
PL;758,60;PLN;12-08-2025
PL;1039,71;PLN;12-08-2025
PL;114,00;PLN;12-08-2025
PL;4518,24;PLN;12-08-2025
PL;1298,52;PLN;12-08-2025
GB;391,81;PLN;12-08-2025
DE;542,77;PLN;12-08-2025
PL;930,14;PLN;12-08-2025
PL;539,61;PLN;12-08-2025
PL;150,83;PLN;12-08-2025
PL;422,69;PLN;12-08-2025
PL;127,80;PLN;12-08-2025
PL;991,04;PLN;12-08-2025
PL;1979,95;PLN;12-08-2025
PL;379,36;PLN;12-08-2025
PL;987,94;PLN;12-08-2025
PL;674,12;PLN;12-08-2025
PL;43,09;PLN;12-08-2025
PL;970,67;PLN;12-08-2025
PL;87,59;PLN;12-08-2025
NL;879,68;PLN;12-08-2025
CZ;1217,62;PLN;12-08-2025
PL;727,81;PLN;12-08-2025
PL;170,22;PLN;12-08-2025
PL;72,00;PLN;12-08-2025
PL;236,50;PLN;12-08-2025
US;1182,00;PLN;12-08-2025
PL;772,35;PLN;12-08-2025
PL;945,93;PLN;12-08-2025
DE;1266,88;PLN;12-08-2025
PL;1157,76;PLN;12-08-2025
PL;89,47;PLN;12-08-2025
PL;235,81;PLN;12-08-2025
PL;239,90;PLN;12-08-2025
PL;589,23;PLN;12-08-2025
PL;82,47;PLN;12-08-2025
PL;101,08;PLN;12-08-2025
PL;888,91;PLN;12-08-2025
PL;18,88;PLN;12-08-2025
PL;259,06;PLN;12-08-2025
PL;2135,30;PLN;12-08-2025
PL;445,09;PLN;12-08-2025
PL;287,82;PLN;12-08-2025
PL;612,13;PLN;12-08-2025
PL;216,38;PLN;12-08-2025
PL;810,44;PLN;12-08-2025
PL;437,17;PLN;12-08-2025
PL;968,74;PLN;12-08-2025
HU;597,77;PLN;12-08-2025
PL;3798,50;PLN;12-08-2025
PL;1225,74;PLN;12-08-2025
NL;908,56;PLN;12-08-2025
PL;1267,22;PLN;12-08-2025
PL;977,99;PLN;12-08-2025
PL;297,26;PLN;12-08-2025
PL;294,28;PLN;12-08-2025
PL;3263,65;PLN;12-08-2025
PL;4244,94;PLN;12-08-2025
PL;1431,50;PLN;12-08-2025
;754,13;PLN;12-08-2025
PL;367,07;PLN;12-08-2025
PL;154,54;PLN;12-08-2025
IT;903,82;PLN;12-08-2025
PL;1000,79;PLN;12-08-2025
HR;752,98;PLN;12-08-2025
PL;138,75;PLN;12-08-2025
CZ;337,65;PLN;12-08-2025
PL;843,61;PLN;12-08-2025
PL;545,23;PLN;12-08-2025
DE;37,35;PLN;12-08-2025
PL;1549,64;PLN;12-08-2025
PL;196,17;PLN;12-08-2025
;545,33;PLN;12-08-2025
PL;614,07;PLN;12-08-2025
PL;629,34;PLN;12-08-2025
PL;432,66;PLN;12-08-2025
PL;835,41;PLN;12-08-2025
PL;54,88;PLN;12-08-2025
PL;269,16;PLN;12-08-2025
PL;50,12;PLN;12-08-2025
PL;2032,77;PLN;12-08-2025
PL;1991,22;PLN;12-08-2025
PL;356,62;PLN;13-08-2025
LT;442,70;PLN;13-08-2025
PL;285,62;PLN;13-08-2025
PL;344,84;PLN;13-08-2025
US;487,36;PLN;13-08-2025
PL;1037,22;PLN;13-08-2025
PL;104,37;PLN;13-08-2025
PL;239,25;PLN;13-08-2025
PL;329,01;PLN;13-08-2025
PL;670,52;PLN;13-08-2025
PL;110,40;PLN;13-08-2025
PL;28,53;PLN;13-08-2025
PL;310,72;PLN;13-08-2025
PL;136,44;PLN;13-08-2025
PL;125,35;PLN;13-08-2025
PL;246,46;PLN;13-08-2025
PL;18,21;PLN;13-08-2025
PL;2047,20;PLN;13-08-2025
PL;1257,04;PLN;13-08-2025
PL;53,00;PLN;13-08-2025
PL;49,38;PLN;13-08-2025
PL;1120,48;PLN;13-08-2025
PL;369,32;PLN;13-08-2025
PL;448,94;PLN;13-08-2025
PL;1518,71;PLN;13-08-2025
PL;316,58;PLN;13-08-2025
PL;1345,92;PLN;13-08-2025
LT;654,75;PLN;13-08-2025
;74,03;PLN;13-08-2025
PL;1026,95;PLN;13-08-2025
PL;483,43;PLN;13-08-2025
PL;224,55;PLN;13-08-2025
PL;232,36;PLN;13-08-2025
PL;609,64;PLN;13-08-2025
PL;567,74;PLN;13-08-2025
PL;611,65;PLN;13-08-2025
PL;757,95;PLN;13-08-2025
PL;262,76;PLN;13-08-2025
PL;318,89;PLN;13-08-2025
PL;184,18;PLN;13-08-2025
PL;1363,92;PLN;13-08-2025
DE;661,85;PLN;13-08-2025
DE;620,86;PLN;13-08-2025
DE;154,16;PLN;13-08-2025
PL;292,49;PLN;13-08-2025
PL;87,00;PLN;13-08-2025
PL;193,03;PLN;13-08-2025
PL;1077,05;PLN;13-08-2025
PL;362,44;PLN;13-08-2025
PL;448,14;PLN;13-08-2025
PL;170,10;PLN;13-08-2025
PL;1430,03;PLN;13-08-2025
PL;43,65;PLN;13-08-2025
PL;229,57;PLN;13-08-2025
PL;137,61;PLN;13-08-2025
PL;418,22;PLN;13-08-2025
PL;1792,88;PLN;13-08-2025
PL;1215,98;PLN;13-08-2025
PL;86,76;PLN;13-08-2025
;1541,52;PLN;13-08-2025
PL;178,25;PLN;13-08-2025
PL;716,98;PLN;13-08-2025
PL;94,36;PLN;13-08-2025
;496,64;PLN;13-08-2025
PL;545,36;PLN;13-08-2025
PL;323,48;PLN;13-08-2025
PL;1233,63;PLN;13-08-2025
PL;488,19;PLN;13-08-2025
PL;596,59;PLN;13-08-2025
PL;985,99;PLN;13-08-2025
PL;156,72;PLN;13-08-2025
PL;184,65;PLN;13-08-2025
GB;537,69;PLN;13-08-2025
PL;642,82;PLN;13-08-2025
PL;521,10;PLN;13-08-2025
PL;1206,84;PLN;13-08-2025
PL;52,94;PLN;13-08-2025
PL;492,03;PLN;13-08-2025
IE;109,27;PLN;13-08-2025
PL;1632,96;PLN;13-08-2025
PL;681,60;PLN;13-08-2025
PL;111,82;PLN;13-08-2025
PL;81,02;PLN;13-08-2025
PL;7,28;PLN;13-08-2025
PL;145,70;PLN;13-08-2025
;246,61;PLN;13-08-2025
PL;1171,09;PLN;13-08-2025
PL;1062,60;PLN;13-08-2025
PL;168,51;PLN;13-08-2025
PL;26,65;PLN;13-08-2025
PL;799,27;PLN;13-08-2025
PL;106,89;PLN;13-08-2025
PL;498,29;PLN;13-08-2025
PL;1166,39;PLN;13-08-2025
PL;693,76;PLN;13-08-2025
PL;595,11;PLN;13-08-2025
PL;838,14;PLN;13-08-2025
PL;2536,66;PLN;13-08-2025
PL;128,39;PLN;13-08-2025
PL;2490,68;PLN;13-08-2025
PL;1610,28;PLN;13-08-2025
PL;126,51;PLN;13-08-2025
PL;416,78;PLN;13-08-2025
PL;702,87;PLN;13-08-2025
;1103,36;PLN;13-08-2025
PL;1569,25;PLN;13-08-2025
PL;1369,78;PLN;13-08-2025
PL;43,52;PLN;13-08-2025
PL;54,78;PLN;13-08-2025
PL;42,52;PLN;13-08-2025
PL;225,69;PLN;13-08-2025
PL;890,96;PLN;13-08-2025
PL;455,11;PLN;13-08-2025
PL;811,31;PLN;13-08-2025
PL;1122,90;PLN;13-08-2025
PL;931,14;PLN;13-08-2025
PL;547,28;PLN;13-08-2025
PL;101,50;PLN;13-08-2025
DE;121,45;PLN;13-08-2025
PL;786,12;PLN;13-08-2025
DE;562,00;PLN;13-08-2025
DE;305,43;PLN;13-08-2025
DE;267,57;PLN;13-08-2025
PL;1324,20;PLN;13-08-2025
PL;648,92;PLN;13-08-2025
PL;306,31;PLN;13-08-2025
PL;292,85;PLN;13-08-2025
PL;866,82;PLN;13-08-2025
PL;229,41;PLN;13-08-2025
PL;1086,94;PLN;13-08-2025
PL;481,53;PLN;13-08-2025
PL;720,70;PLN;13-08-2025
PL;1597,72;PLN;13-08-2025
PL;962,46;PLN;13-08-2025
PL;483,16;PLN;13-08-2025
PL;410,26;PLN;13-08-2025
DE;31,79;PLN;13-08-2025
PL;450,32;PLN;13-08-2025
ES;457,82;PLN;13-08-2025
PL;313,74;PLN;13-08-2025
PL;217,20;PLN;13-08-2025
PL;1407,87;PLN;13-08-2025
;263,43;PLN;13-08-2025
PL;393,32;PLN;13-08-2025
CY;19,90;PLN;13-08-2025
PL;345,78;PLN;13-08-2025
PL;254,73;PLN;13-08-2025
PL;251,03;PLN;13-08-2025
PL;927,74;PLN;13-08-2025
US;355,71;PLN;13-08-2025
PL;27,58;PLN;13-08-2025
PL;1233,92;PLN;13-08-2025
PL;85,78;PLN;13-08-2025
PL;17,91;PLN;13-08-2025
PL;1020,37;PLN;13-08-2025
PL;855,35;PLN;13-08-2025
PL;3771,43;PLN;13-08-2025
IT;476,84;PLN;14-08-2025
PL;659,76;PLN;14-08-2025
CZ;1729,20;PLN;14-08-2025
PL;68,96;PLN;14-08-2025
PL;172,55;PLN;14-08-2025
PL;197,15;PLN;14-08-2025
PL;507,55;PLN;14-08-2025
PL;486,36;PLN;14-08-2025
FR;30,58;PLN;14-08-2025
SI;491,65;PLN;14-08-2025
PL;463,97;PLN;14-08-2025
PL;378,49;PLN;14-08-2025
PL;1303,92;PLN;14-08-2025
PL;654,22;PLN;14-08-2025
PL;492,46;PLN;14-08-2025
PL;316,06;PLN;14-08-2025
PL;849,69;PLN;14-08-2025
PL;9,00;PLN;14-08-2025
PL;982,37;PLN;14-08-2025
PL;79,01;PLN;14-08-2025
PL;526,65;PLN;14-08-2025
PL;21,82;PLN;14-08-2025
PL;845,43;PLN;14-08-2025
PL;553,77;PLN;14-08-2025
PL;97,28;PLN;14-08-2025
PL;716,41;PLN;14-08-2025
PL;1192,74;PLN;14-08-2025
PL;105,93;PLN;14-08-2025
PL;81,65;PLN;14-08-2025
PL;180,53;PLN;14-08-2025
PL;247,61;PLN;14-08-2025
PL;622,38;PLN;14-08-2025
PL;535,47;PLN;14-08-2025
PL;58,24;PLN;14-08-2025
;544,48;PLN;14-08-2025
PL;408,72;PLN;14-08-2025
PL;493,16;PLN;14-08-2025
PL;1201,30;PLN;14-08-2025
PL;377,66;PLN;14-08-2025
PL;577,13;PLN;14-08-2025
PL;575,82;PLN;14-08-2025
PL;337,60;PLN;14-08-2025
PL;208,88;PLN;14-08-2025
PL;68,35;PLN;14-08-2025
PL;82,99;PLN;14-08-2025
PL;430,73;PLN;14-08-2025
PL;907,38;PLN;14-08-2025
PL;908,40;PLN;14-08-2025
PL;676,52;PLN;14-08-2025
PL;1393,85;PLN;14-08-2025
PL;326,77;PLN;14-08-2025
PL;1470,52;PLN;14-08-2025
PL;562,72;PLN;14-08-2025
PL;119,59;PLN;14-08-2025
PL;824,29;PLN;14-08-2025
PL;164,44;PLN;14-08-2025
PL;770,67;PLN;14-08-2025
PL;534,73;PLN;14-08-2025
PL;1778,30;PLN;14-08-2025
PL;500,83;PLN;14-08-2025
PL;694,99;PLN;14-08-2025
PL;1207,89;PLN;14-08-2025
PL;42,98;PLN;14-08-2025
PL;55,03;PLN;14-08-2025
PL;511,94;PLN;14-08-2025
PL;179,63;PLN;14-08-2025
PL;34,15;PLN;14-08-2025
PL;354,54;PLN;14-08-2025
PL;480,44;PLN;14-08-2025
PL;360,64;PLN;14-08-2025
PL;5,80;PLN;14-08-2025
PL;115,93;PLN;14-08-2025
PL;329,28;PLN;14-08-2025
PL;659,55;PLN;14-08-2025
PL;769,24;PLN;14-08-2025
PL;203,68;PLN;14-08-2025
PL;199,66;PLN;14-08-2025
BE;163,74;PLN;14-08-2025
PL;1128,36;PLN;14-08-2025
PL;79,76;PLN;14-08-2025
PL;275,47;PLN;14-08-2025
PL;811,25;PLN;14-08-2025
PL;1050,82;PLN;14-08-2025
PL;1407,71;PLN;14-08-2025
PL;184,89;PLN;14-08-2025
PL;887,99;PLN;14-08-2025
PL;161,70;PLN;14-08-2025
PL;560,57;PLN;14-08-2025
PL;564,66;PLN;14-08-2025
PL;322,15;PLN;14-08-2025
PL;894,79;PLN;14-08-2025
PL;530,02;PLN;14-08-2025
PL;278,08;PLN;14-08-2025
PL;174,24;PLN;14-08-2025
;76,30;PLN;14-08-2025
;1550,58;PLN;14-08-2025
PL;1081,21;PLN;14-08-2025
PL;1025,68;PLN;14-08-2025
CH;769,12;PLN;14-08-2025
CZ;240,05;PLN;14-08-2025
PL;189,99;PLN;14-08-2025
PL;50,08;PLN;14-08-2025
PL;715,14;PLN;14-08-2025
PL;182,26;PLN;14-08-2025
PL;898,21;PLN;14-08-2025
PL;361,67;PLN;14-08-2025
PL;186,51;PLN;14-08-2025
DE;628,30;PLN;14-08-2025
PL;802,79;PLN;14-08-2025
GB;1215,33;PLN;14-08-2025
PL;6572,69;PLN;14-08-2025
PL;280,85;PLN;14-08-2025
PL;316,83;PLN;14-08-2025
PL;38,89;PLN;14-08-2025
PL;546,55;PLN;14-08-2025
PL;651,97;PLN;14-08-2025
PL;767,30;PLN;14-08-2025
CZ;449,65;PLN;14-08-2025
