Country;Value;Currency;Date
PL;1563.37;PLN;29.12.2025
PL;847.64;PLN;29.12.2025
PL;741.57;PLN;29.12.2025
PL;330.47;PLN;29.12.2025
PL;232.32;PLN;29.12.2025
PL;1143.84;PLN;29.12.2025
PL;352.93;PLN;29.12.2025
US;1538;PLN;29.12.2025
PL;760.66;PLN;29.12.2025
PL;824.96;PLN;29.12.2025
PL;3135.49;PLN;29.12.2025
PL;664.61;PLN;29.12.2025
GR;1758.96;PLN;29.12.2025
PL;190.8;PLN;29.12.2025
PL;225.71;PLN;29.12.2025
PL;916.36;PLN;29.12.2025
PL;449.24;PLN;29.12.2025
PL;763.97;PLN;29.12.2025
PL;1219.53;PLN;29.12.2025
PL;272.17;PLN;29.12.2025
DE;325.5;PLN;29.12.2025
PL;894.09;PLN;29.12.2025
PL;1050.91;PLN;29.12.2025
GB;396.48;PLN;29.12.2025
PL;440.66;PLN;29.12.2025
ES;1299.03;PLN;29.12.2025
PL;4254.26;PLN;29.12.2025
GB;3457.75;PLN;29.12.2025
PL;1100.58;PLN;29.12.2025
PL;304.22;PLN;29.12.2025
PL;847.42;PLN;29.12.2025
GB;1080.6;PLN;29.12.2025
PL;158.43;PLN;29.12.2025
PL;719.89;PLN;29.12.2025
PL;873.38;PLN;29.12.2025
PL;2785.08;PLN;29.12.2025
PL;771.37;PLN;29.12.2025
PL;558.8;PLN;29.12.2025
PL;576.74;PLN;29.12.2025
IT;1840.11;PLN;29.12.2025
PL;122.71;PLN;29.12.2025
PL;1433.39;PLN;29.12.2025
PL;339.32;PLN;29.12.2025
GR;691.35;PLN;29.12.2025
PL;274.68;PLN;29.12.2025
PL;1555.22;PLN;29.12.2025
IT;64.13;PLN;29.12.2025
PL;492.57;PLN;29.12.2025
PL;978.48;PLN;29.12.2025
PL;533.9;PLN;29.12.2025
PL;1253.57;PLN;29.12.2025
PL;1343.01;PLN;29.12.2025
PL;1300.29;PLN;29.12.2025
PL;981.45;PLN;30.12.2025
DE;161.41;PLN;30.12.2025
PL;359.31;PLN;30.12.2025
PL;617.34;PLN;30.12.2025
PL;349.4;PLN;30.12.2025
PL;498.42;PLN;30.12.2025
PL;9.42;PLN;30.12.2025
CZ;698.84;PLN;30.12.2025
SE;665.11;PLN;30.12.2025
PL;617.72;PLN;30.12.2025
PL;694.47;PLN;30.12.2025
PL;236.71;PLN;30.12.2025
PL;465.13;PLN;30.12.2025
PL;224.83;PLN;30.12.2025
PL;773.59;PLN;30.12.2025
NL;3182.35;PLN;30.12.2025
PL;782.35;PLN;30.12.2025
PL;724.37;PLN;30.12.2025
PL;972.18;PLN;30.12.2025
PL;184.16;PLN;30.12.2025
PL;347.39;PLN;30.12.2025
PL;286.44;PLN;30.12.2025
PL;1056.46;PLN;30.12.2025
PL;469.09;PLN;30.12.2025
PL;298.59;PLN;30.12.2025
PL;309.43;PLN;30.12.2025
PL;1081.8;PLN;30.12.2025
PL;849.72;PLN;30.12.2025
PL;570.15;PLN;30.12.2025
PL;211.57;PLN;30.12.2025
BE;467.09;PLN;30.12.2025
PL;3589.53;PLN;30.12.2025
PL;32.33;PLN;30.12.2025
PL;611.19;PLN;30.12.2025
PL;547.26;PLN;30.12.2025
PL;473.14;PLN;30.12.2025
PL;724.13;PLN;30.12.2025
ES;2494.74;PLN;30.12.2025
UA;391.07;PLN;30.12.2025
UA;103.1;PLN;30.12.2025
PL;418.66;PLN;30.12.2025
IT;437.02;PLN;30.12.2025
PL;108.49;PLN;30.12.2025
PL;546.8;PLN;30.12.2025
PL;2562.5;PLN;30.12.2025
PL;144.78;PLN;30.12.2025
PL;686.42;PLN;30.12.2025
PL;1024.95;PLN;30.12.2025
PL;283.93;PLN;30.12.2025
CZ;1457.13;PLN;30.12.2025
DE;3278.07;PLN;30.12.2025
PL;490.05;PLN;30.12.2025
PL;290.57;PLN;30.12.2025
PL;315.75;PLN;30.12.2025
PL;379.72;PLN;30.12.2025
PL;1214.69;PLN;30.12.2025
PL;722.97;PLN;30.12.2025
CH;592.32;PLN;30.12.2025
PL;1205.34;PLN;30.12.2025
PL;685.01;PLN;30.12.2025
PL;81.67;PLN;30.12.2025
PL;1542.59;PLN;30.12.2025
PL;722.05;PLN;30.12.2025
PL;1257.93;PLN;30.12.2025
PL;222.89;PLN;30.12.2025
PL;164;PLN;30.12.2025
PL;263.86;PLN;30.12.2025
PL;1119.6;PLN;30.12.2025
PL;1150.76;PLN;30.12.2025
PL;662.44;PLN;30.12.2025
PL;31.68;PLN;30.12.2025
PL;119.34;PLN;30.12.2025
GB;2241.46;PLN;30.12.2025
PL;332.22;PLN;30.12.2025
PL;205.31;PLN;30.12.2025
DE;1901.33;PLN;30.12.2025
PL;920.12;PLN;30.12.2025
PL;1104.84;PLN;30.12.2025
PL;105.03;PLN;30.12.2025
PL;2867.42;PLN;30.12.2025
PL;481.1;PLN;30.12.2025
PL;273.92;PLN;30.12.2025
PL;1338.26;PLN;30.12.2025
DE;266.44;PLN;30.12.2025
PL;879.2;PLN;30.12.2025
PL;609.82;PLN;30.12.2025
NL;356.46;PLN;30.12.2025
PL;958.68;PLN;30.12.2025
PL;718.31;PLN;30.12.2025
PL;241.94;PLN;30.12.2025
PL;1389.97;PLN;30.12.2025
PL;26.1;PLN;30.12.2025
PL;547.54;PLN;30.12.2025
PL;337.28;PLN;30.12.2025
PL;1153.58;PLN;30.12.2025
PL;1424.93;PLN;30.12.2025
PL;697.67;PLN;30.12.2025
PL;1110.73;PLN;30.12.2025
PL;0.18;PLN;30.12.2025
PL;1540.65;PLN;30.12.2025
PL;1236.14;PLN;30.12.2025
PL;2765.85;PLN;30.12.2025
PL;652.74;PLN;30.12.2025
LT;302.63;PLN;30.12.2025
PL;19.15;PLN;30.12.2025
PL;318.51;PLN;30.12.2025
PL;471.16;PLN;30.12.2025
PL;61.42;PLN;30.12.2025
PL;719.53;PLN;30.12.2025
PL;398.24;PLN;30.12.2025
CZ;1127.4;PLN;30.12.2025
PL;335.35;PLN;30.12.2025
PL;1493.71;PLN;30.12.2025
PL;1273.17;PLN;30.12.2025
PL;699.51;PLN;30.12.2025
NO;36.37;PLN;30.12.2025
PL;393.23;PLN;30.12.2025
DE;234.27;PLN;30.12.2025
PL;478.82;PLN;30.12.2025
PL;958.11;PLN;30.12.2025
CZ;378.82;PLN;30.12.2025
PL;12.58;PLN;30.12.2025
PL;1145.76;PLN;30.12.2025
PL;482.95;PLN;30.12.2025
PL;1339.53;PLN;30.12.2025
PL;758.07;PLN;30.12.2025
ES;824.44;PLN;30.12.2025
PL;720.79;PLN;30.12.2025
PL;605.75;PLN;30.12.2025
PL;559.84;PLN;30.12.2025
DE;389.14;PLN;30.12.2025
PL;828.79;PLN;30.12.2025
PL;526.02;PLN;30.12.2025
PL;40.77;PLN;30.12.2025
PL;957.23;PLN;30.12.2025
PL;1573.02;PLN;30.12.2025
PL;433.12;PLN;30.12.2025
PL;1031.26;PLN;30.12.2025
PL;1037.21;PLN;30.12.2025
PL;711.18;PLN;30.12.2025
UA;1376.08;PLN;30.12.2025
PL;1043.03;PLN;30.12.2025
PL;2747.23;PLN;30.12.2025
ES;762.28;PLN;30.12.2025
DE;749.57;PLN;30.12.2025
PL;1853.5;PLN;30.12.2025
PL;853.16;PLN;30.12.2025
PL;42.19;PLN;30.12.2025
PL;1909.61;PLN;30.12.2025
PL;262.55;PLN;30.12.2025
PL;97;PLN;30.12.2025
PL;68.95;PLN;30.12.2025
PL;713.53;PLN;30.12.2025
PL;517.29;PLN;30.12.2025
IT;1268.48;PLN;30.12.2025
PL;584.42;PLN;30.12.2025
PL;388.63;PLN;30.12.2025
PL;125;PLN;30.12.2025
PL;87.39;PLN;30.12.2025
CZ;874.58;PLN;30.12.2025
CZ;644.38;PLN;30.12.2025
PL;332.05;PLN;30.12.2025
PL;663.52;PLN;30.12.2025
PL;828.11;PLN;30.12.2025
PL;157.27;PLN;30.12.2025
PL;149.6;PLN;30.12.2025
GB;1547.66;PLN;30.12.2025
UA;380.46;PLN;30.12.2025
GB;1836.44;PLN;30.12.2025
PL;564.67;PLN;30.12.2025
PL;95.32;PLN;30.12.2025
PL;360.98;PLN;30.12.2025
PL;536.71;PLN;31.12.2025
PL;586.52;PLN;31.12.2025
PL;130.82;PLN;31.12.2025
PL;928.31;PLN;31.12.2025
DE;728.06;PLN;31.12.2025
PL;435.71;PLN;31.12.2025
PL;413.11;PLN;31.12.2025
PL;1938.71;PLN;31.12.2025
PL;413.46;PLN;31.12.2025
PL;928.66;PLN;31.12.2025
PL;170.36;PLN;31.12.2025
PL;1283.45;PLN;31.12.2025
PL;224.25;PLN;31.12.2025
PL;1246.91;PLN;31.12.2025
PL;1171.64;PLN;31.12.2025
GB;208.84;PLN;31.12.2025
DE;2736.58;PLN;31.12.2025
PL;167.15;PLN;31.12.2025
PL;1613.57;PLN;31.12.2025
IT;976.45;PLN;31.12.2025
PL;1172.27;PLN;31.12.2025
PL;1508.52;PLN;31.12.2025
IT;1090.01;PLN;31.12.2025
CZ;197.37;PLN;31.12.2025
CZ;92.25;PLN;31.12.2025
PL;1072.45;PLN;31.12.2025
BE;928.38;PLN;31.12.2025
GB;1309.95;PLN;31.12.2025
PL;2471.64;PLN;31.12.2025
PL;594;PLN;31.12.2025
CH;173.19;PLN;31.12.2025
PL;842.94;PLN;31.12.2025
BG;239.7;PLN;31.12.2025
PL;30.36;PLN;31.12.2025
US;1606.43;PLN;31.12.2025
PL;567.96;PLN;31.12.2025
PL;97.93;PLN;31.12.2025
FR;199.34;PLN;31.12.2025
FR;296.24;PLN;31.12.2025
FR;230.55;PLN;31.12.2025
GB;433.14;PLN;31.12.2025
LT;310.97;PLN;31.12.2025
CZ;1352.92;PLN;31.12.2025
PL;543.51;PLN;31.12.2025
PL;676.12;PLN;31.12.2025
PL;428.87;PLN;31.12.2025
UA;1256.7;PLN;31.12.2025
NL;58.62;PLN;31.12.2025
PL;446.02;PLN;31.12.2025
PL;474.7;PLN;31.12.2025
PL;522.74;PLN;31.12.2025
PL;146.89;PLN;31.12.2025
PL;62.53;PLN;31.12.2025
DE;178.54;PLN;31.12.2025
DE;1373.61;PLN;31.12.2025
PL;288.28;PLN;31.12.2025
CY;423.53;PLN;31.12.2025
PL;509.78;PLN;31.12.2025
PL;1168.18;PLN;31.12.2025
PL;856.78;PLN;31.12.2025
IT;2076.21;PLN;31.12.2025
IT;617.07;PLN;31.12.2025
PL;760.75;PLN;31.12.2025
GB;692.8;PLN;31.12.2025
NL;690.13;PLN;31.12.2025
ES;1019.66;PLN;31.12.2025
PL;573.3;PLN;31.12.2025
PL;1300.24;PLN;31.12.2025
PL;76.53;PLN;31.12.2025
PL;472;PLN;31.12.2025
PL;122.49;PLN;31.12.2025
PL;4210.21;PLN;31.12.2025
PL;223.97;PLN;31.12.2025
PL;1260.35;PLN;31.12.2025
PL;706.77;PLN;31.12.2025
PL;45.76;PLN;31.12.2025
PL;379.7;PLN;31.12.2025
PL;483.14;PLN;31.12.2025
PL;1095.63;PLN;31.12.2025
GB;168.65;PLN;31.12.2025
PL;711.63;PLN;31.12.2025
PL;374.53;PLN;31.12.2025
PL;475.11;PLN;31.12.2025
PL;114.59;PLN;31.12.2025
FR;1183.55;PLN;31.12.2025
PL;26.82;PLN;31.12.2025
PL;168.5;PLN;31.12.2025
PL;16.23;PLN;31.12.2025
ES;133.39;PLN;31.12.2025
PL;904.03;PLN;31.12.2025
PL;1161.14;PLN;31.12.2025
PL;132.26;PLN;31.12.2025
PL;6429.5;PLN;31.12.2025
PL;524.7;PLN;31.12.2025
PL;308.67;PLN;31.12.2025
PL;861.32;PLN;31.12.2025
PL;135.67;PLN;31.12.2025
PL;65.87;PLN;31.12.2025
US;50.87;PLN;31.12.2025
PL;1015.65;PLN;31.12.2025
PL;729.45;PLN;31.12.2025
PL;684.12;PLN;31.12.2025
PL;1093.08;PLN;31.12.2025
DE;281.4;PLN;31.12.2025
PL;806.92;PLN;31.12.2025
GB;307.58;PLN;31.12.2025
PL;1599.08;PLN;31.12.2025
PL;1369.57;PLN;31.12.2025
PL;522.76;PLN;31.12.2025
PL;416.06;PLN;31.12.2025
PL;421.99;PLN;31.12.2025
LT;823.37;PLN;31.12.2025
PL;995.69;PLN;31.12.2025
PL;671.96;PLN;31.12.2025
PL;1340.72;PLN;31.12.2025
FR;323.03;PLN;31.12.2025
PL;2565.4;PLN;31.12.2025
PL;231.43;PLN;31.12.2025
UA;28.83;PLN;31.12.2025
PL;1644.2;PLN;31.12.2025
PL;145.19;PLN;31.12.2025
PL;1940.42;PLN;31.12.2025
PL;417.75;PLN;31.12.2025
PL;1821.19;PLN;31.12.2025
PL;323;PLN;01.07.2025
UA;47.03;PLN;01.07.2025
PL;157.39;PLN;01.07.2025
PL;1854.23;PLN;01.07.2025
PL;645.85;PLN;01.07.2025
PL;604.88;PLN;01.07.2025
PL;316.22;PLN;01.07.2025
PL;774.15;PLN;01.07.2025
PL;155.4;PLN;01.07.2025
PL;642.61;PLN;01.07.2025
PL;74.88;PLN;01.07.2025
PL;28.49;PLN;01.07.2025
PL;99.18;PLN;01.07.2025
PL;186.89;PLN;01.07.2025
PL;532.28;PLN;01.07.2025
PL;426.85;PLN;01.07.2025
PL;899.43;PLN;01.07.2025
PL;1127.48;PLN;01.07.2025
PL;367.26;PLN;01.07.2025
PL;1914.79;PLN;01.07.2025
PL;841.51;PLN;01.07.2025
PL;159.98;PLN;01.07.2025
PL;86.42;PLN;01.07.2025
PL;377.96;PLN;01.07.2025
PL;420.94;PLN;01.07.2025
PL;482.92;PLN;01.07.2025
PL;436.57;PLN;01.07.2025
PL;345.25;PLN;01.07.2025
PL;534.91;PLN;01.07.2025
PL;908.99;PLN;01.07.2025
PL;134.31;PLN;01.07.2025
PL;1009.83;PLN;01.07.2025
PL;548.17;PLN;01.07.2025
PL;1591.91;PLN;01.07.2025
PL;637.07;PLN;01.07.2025
PL;1027.17;PLN;01.07.2025
PL;51;PLN;01.07.2025
PL;48.97;PLN;01.07.2025
PL;995.43;PLN;01.07.2025
PL;61.73;PLN;01.07.2025
PL;636.6;PLN;01.07.2025
PL;328.54;PLN;01.07.2025
PL;1253.49;PLN;01.07.2025
PL;481.38;PLN;01.07.2025
PL;413.04;PLN;01.07.2025
PL;1122.79;PLN;01.07.2025
PL;792.22;PLN;01.07.2025
PL;262.71;PLN;01.07.2025
PL;831.72;PLN;01.07.2025
PL;346.99;PLN;01.07.2025
PL;1430.46;PLN;01.07.2025
PL;60.77;PLN;01.07.2025
PL;106.85;PLN;01.07.2025
PL;349.16;PLN;01.07.2025
PL;888.19;PLN;01.07.2025
PL;496.78;PLN;01.07.2025
PL;701.1;PLN;01.07.2025
PL;1406.19;PLN;01.07.2025
PL;41.09;PLN;01.07.2025
PL;525.25;PLN;01.07.2025
PL;417.51;PLN;01.07.2025
PL;152.38;PLN;01.07.2025
PL;149.17;PLN;01.07.2025
PL;423.11;PLN;01.07.2025
PL;585.52;PLN;01.07.2025
PL;186.3;PLN;01.07.2025
PL;88.95;PLN;01.07.2025
PL;4370.27;PLN;01.07.2025
PL;979.45;PLN;01.07.2025
GB;513.23;PLN;01.07.2025
PL;3339.1;PLN;01.07.2025
PL;621.55;PLN;01.07.2025
PL;403.31;PLN;01.07.2025
GB;321.86;PLN;01.07.2025
UA;16.03;PLN;01.07.2025
PL;415.13;PLN;01.07.2025
PL;1314.21;PLN;01.07.2025
PL;63.65;PLN;01.07.2025
PL;1280.12;PLN;01.07.2025
PL;517.81;PLN;01.07.2025
SE;1070.73;PLN;01.07.2025
PL;187.65;PLN;01.07.2025
PL;1469.41;PLN;01.07.2025
PL;355.18;PLN;01.07.2025
PL;37.05;PLN;01.07.2025
PL;879.32;PLN;01.07.2025
PL;281.18;PLN;01.07.2025
PL;981.97;PLN;01.07.2025
PL;1529.29;PLN;01.07.2025
PL;323.29;PLN;01.07.2025
PL;423.13;PLN;01.07.2025
PL;256.98;PLN;01.07.2025
PL;928.2;PLN;01.07.2025
PL;442.57;PLN;01.07.2025
PL;1331.05;PLN;01.07.2025
PL;2623.31;PLN;01.07.2025
PL;343.17;PLN;01.07.2025
PL;21.42;PLN;01.07.2025
PL;2020.94;PLN;01.07.2025
PL;633.86;PLN;01.07.2025
PL;453.5;PLN;01.07.2025
PL;603.46;PLN;01.07.2025
PL;441.29;PLN;01.07.2025
PL;232.04;PLN;01.07.2025
PL;238.31;PLN;01.07.2025
PL;1379.37;PLN;01.07.2025
PL;308.3;PLN;01.07.2025
PL;24.44;PLN;01.07.2025
PL;83.48;PLN;01.07.2025
PL;20.27;PLN;01.07.2025
PL;306.5;PLN;01.07.2025
PL;126.74;PLN;01.07.2025
ES;263.66;PLN;01.07.2025
PL;856.05;PLN;01.07.2025
PL;526.94;PLN;01.07.2025
PL;361.14;PLN;01.07.2025
PL;324.51;PLN;01.07.2025
PL;724.23;PLN;01.07.2025
PL;439.5;PLN;01.07.2025
PL;147.57;PLN;01.07.2025
ES;2107.51;PLN;01.07.2025
PL;789.06;PLN;01.07.2025
PL;228.8;PLN;02.07.2025
PL;204.37;PLN;02.07.2025
PL;253.37;PLN;02.07.2025
PL;402.72;PLN;02.07.2025
PL;1243.51;PLN;02.07.2025
PL;591.61;PLN;02.07.2025
PL;495.73;PLN;02.07.2025
PL;1082.06;PLN;02.07.2025
BY;265.64;PLN;02.07.2025
PL;1225.74;PLN;02.07.2025
PL;392.61;PLN;02.07.2025
PL;753.48;PLN;02.07.2025
PL;569.8;PLN;02.07.2025
PL;239.6;PLN;02.07.2025
PL;697.67;PLN;02.07.2025
PL;512.56;PLN;02.07.2025
PL;452.07;PLN;02.07.2025
PL;1831.55;PLN;02.07.2025
PL;268.37;PLN;02.07.2025
PL;109.72;PLN;02.07.2025
PL;1496.5;PLN;02.07.2025
PL;553.1;PLN;02.07.2025
PL;1011.5;PLN;02.07.2025
PL;149.03;PLN;02.07.2025
PL;1077.28;PLN;02.07.2025
PL;31.06;PLN;02.07.2025
PL;270.69;PLN;02.07.2025
PL;142.74;PLN;02.07.2025
PL;930.4;PLN;02.07.2025
US;593.13;PLN;02.07.2025
ES;531.25;PLN;02.07.2025
PL;90.05;PLN;02.07.2025
PL;1042.99;PLN;02.07.2025
PL;676.99;PLN;02.07.2025
PL;528.3;PLN;02.07.2025
PL;913.32;PLN;02.07.2025
PL;638.16;PLN;02.07.2025
PL;211.98;PLN;02.07.2025
PL;1019.3;PLN;02.07.2025
PL;381.51;PLN;02.07.2025
PL;33.54;PLN;02.07.2025
PL;429.41;PLN;02.07.2025
PL;141.51;PLN;02.07.2025
PL;1174.68;PLN;02.07.2025
PL;552.07;PLN;02.07.2025
PL;407.18;PLN;02.07.2025
PL;948.67;PLN;02.07.2025
PL;251.95;PLN;02.07.2025
PL;54.49;PLN;02.07.2025
PL;593.74;PLN;02.07.2025
PL;370.74;PLN;02.07.2025
PL;1008.61;PLN;02.07.2025
UA;34.4;PLN;02.07.2025
PL;1084.66;PLN;02.07.2025
PL;47.46;PLN;02.07.2025
PL;36.3;PLN;02.07.2025
PL;983.09;PLN;02.07.2025
PL;514.77;PLN;02.07.2025
PL;155.78;PLN;02.07.2025
PL;190.85;PLN;02.07.2025
PL;1223.28;PLN;02.07.2025
PL;29.84;PLN;02.07.2025
PL;432.14;PLN;02.07.2025
PL;2094.32;PLN;02.07.2025
PL;732.94;PLN;02.07.2025
PL;534.86;PLN;02.07.2025
PL;533.51;PLN;02.07.2025
PL;1274.24;PLN;02.07.2025
PL;762.67;PLN;02.07.2025
PL;5.72;PLN;02.07.2025
PL;442.01;PLN;02.07.2025
PL;172.26;PLN;02.07.2025
SE;1178.89;PLN;02.07.2025
PL;15.12;PLN;02.07.2025
DE;481.8;PLN;02.07.2025
PL;45.01;PLN;02.07.2025
PL;212.75;PLN;02.07.2025
PL;1168.98;PLN;02.07.2025
PL;336.6;PLN;02.07.2025
PL;902.93;PLN;02.07.2025
PL;429.6;PLN;02.07.2025
PL;532.35;PLN;02.07.2025
PL;648.68;PLN;02.07.2025
PL;476.99;PLN;02.07.2025
PL;1381.53;PLN;02.07.2025
PL;107.96;PLN;02.07.2025
PL;860.54;PLN;02.07.2025
PL;893.2;PLN;02.07.2025
PL;188.68;PLN;02.07.2025
PL;698.08;PLN;02.07.2025
PL;169.5;PLN;02.07.2025
PL;691.32;PLN;02.07.2025
PL;610.36;PLN;02.07.2025
PL;462.4;PLN;02.07.2025
PL;2171.16;PLN;02.07.2025
PL;652.28;PLN;02.07.2025
PL;97.74;PLN;02.07.2025
PL;104.84;PLN;02.07.2025
PL;1818.32;PLN;02.07.2025
PL;392.1;PLN;02.07.2025
PL;1029.57;PLN;02.07.2025
PL;524.46;PLN;02.07.2025
DE;365.08;PLN;02.07.2025
PL;961.44;PLN;02.07.2025
PL;626.31;PLN;02.07.2025
PL;868.14;PLN;02.07.2025
PL;226.44;PLN;02.07.2025
PL;303.45;PLN;02.07.2025
PL;296.81;PLN;02.07.2025
NO;380.49;PLN;02.07.2025
NO;239.96;PLN;02.07.2025
PL;459.88;PLN;02.07.2025
PL;889.52;PLN;02.07.2025
SE;540.27;PLN;02.07.2025
PL;394.61;PLN;02.07.2025
PL;635.63;PLN;02.07.2025
PL;565.42;PLN;02.07.2025
PL;610.69;PLN;02.07.2025
PL;320.74;PLN;02.07.2025
PL;1301.16;PLN;02.07.2025
PL;909.86;PLN;02.07.2025
PL;225.98;PLN;02.07.2025
PL;533.89;PLN;02.07.2025
PL;318.51;PLN;02.07.2025
PL;403.56;PLN;02.07.2025
PL;414.88;PLN;03.07.2025
PL;217.2;PLN;03.07.2025
PL;91.81;PLN;03.07.2025
PL;304.35;PLN;03.07.2025
PL;237.21;PLN;03.07.2025
PL;728.17;PLN;03.07.2025
PL;346.63;PLN;03.07.2025
PL;333.37;PLN;03.07.2025
PL;199.29;PLN;03.07.2025
PL;442.68;PLN;03.07.2025
PL;83.41;PLN;03.07.2025
PL;549.28;PLN;03.07.2025
PL;519.96;PLN;03.07.2025
PL;108.81;PLN;03.07.2025
PL;425.89;PLN;03.07.2025
PL;2100.55;PLN;03.07.2025
PL;638;PLN;03.07.2025
DE;572.19;PLN;03.07.2025
AE;290.65;PLN;03.07.2025
PL;228.58;PLN;03.07.2025
PL;114.97;PLN;03.07.2025
PL;556.68;PLN;03.07.2025
PL;1187.61;PLN;03.07.2025
PL;504.29;PLN;03.07.2025
PL;377.92;PLN;03.07.2025
PL;246.91;PLN;03.07.2025
DE;777.47;PLN;03.07.2025
PL;261.57;PLN;03.07.2025
BE;74.88;PLN;03.07.2025
PL;1465.9;PLN;03.07.2025
PL;66.98;PLN;03.07.2025
PL;21.34;PLN;03.07.2025
PL;185.96;PLN;03.07.2025
PL;282.6;PLN;03.07.2025
PL;629.93;PLN;03.07.2025
PL;337.01;PLN;03.07.2025
PL;603.32;PLN;03.07.2025
PL;239.05;PLN;03.07.2025
PL;911.74;PLN;03.07.2025
PL;360.28;PLN;03.07.2025
PL;737.29;PLN;03.07.2025
PL;102.83;PLN;03.07.2025
PL;66.29;PLN;03.07.2025
PL;285.96;PLN;03.07.2025
PL;367.91;PLN;03.07.2025
PL;355.74;PLN;03.07.2025
PL;59.68;PLN;03.07.2025
PL;1553.94;PLN;03.07.2025
PL;557.07;PLN;03.07.2025
PL;563.14;PLN;03.07.2025
PL;917.84;PLN;03.07.2025
PL;351.22;PLN;03.07.2025
PL;1165.42;PLN;03.07.2025
PL;730.08;PLN;03.07.2025
PL;838.52;PLN;03.07.2025
PL;605.65;PLN;03.07.2025
PL;206.6;PLN;03.07.2025
PL;961.06;PLN;03.07.2025
PL;512.85;PLN;03.07.2025
PL;1176.95;PLN;03.07.2025
PL;101.89;PLN;03.07.2025
SE;879.5;PLN;03.07.2025
PL;1038.95;PLN;03.07.2025
PL;1104.64;PLN;03.07.2025
PL;18.74;PLN;03.07.2025
PL;576.26;PLN;03.07.2025
PL;1221.36;PLN;03.07.2025
PL;1124.95;PLN;03.07.2025
PL;695.04;PLN;03.07.2025
FR;213.46;PLN;03.07.2025
PL;1277.6;PLN;03.07.2025
UA;1358.8;PLN;03.07.2025
PL;210.17;PLN;03.07.2025
PL;141.41;PLN;03.07.2025
PL;298.01;PLN;03.07.2025
UA;758.25;PLN;03.07.2025
GB;644.36;PLN;03.07.2025
PL;619.48;PLN;03.07.2025
PL;462.16;PLN;03.07.2025
PL;407.9;PLN;03.07.2025
PL;1123.5;PLN;03.07.2025
PL;522.02;PLN;03.07.2025
PL;341.01;PLN;03.07.2025
NO;48.24;PLN;03.07.2025
PL;229.58;PLN;03.07.2025
PL;1651.31;PLN;03.07.2025
CA;244.03;PLN;03.07.2025
PL;1113.95;PLN;03.07.2025
PL;452.3;PLN;03.07.2025
PL;765.46;PLN;03.07.2025
PL;673.28;PLN;03.07.2025
PL;856.88;PLN;03.07.2025
PL;398.09;PLN;03.07.2025
PL;49.87;PLN;03.07.2025
PL;1143.27;PLN;03.07.2025
PL;171.94;PLN;03.07.2025
PL;1603.19;PLN;03.07.2025
PL;1674.63;PLN;03.07.2025
PL;1525.99;PLN;03.07.2025
PL;544.41;PLN;03.07.2025
PL;68.63;PLN;03.07.2025
PL;111.1;PLN;03.07.2025
PL;1295.44;PLN;03.07.2025
PL;1270.9;PLN;03.07.2025
PL;34.66;PLN;03.07.2025
PL;1316.09;PLN;03.07.2025
PL;573.69;PLN;03.07.2025
PL;338.16;PLN;03.07.2025
PL;817.69;PLN;03.07.2025
PL;320.62;PLN;03.07.2025
PL;458.81;PLN;03.07.2025
GB;238.22;PLN;03.07.2025
CZ;1119.15;PLN;03.07.2025
PL;65.47;PLN;03.07.2025
PL;352.46;PLN;03.07.2025
PL;360.04;PLN;03.07.2025
PL;181.13;PLN;03.07.2025
PL;624.87;PLN;03.07.2025
PL;455.11;PLN;03.07.2025
PL;655.61;PLN;03.07.2025
PL;431.73;PLN;03.07.2025
PL;72.86;PLN;03.07.2025
PL;170.29;PLN;03.07.2025
PL;814.78;PLN;03.07.2025
PL;1142.61;PLN;03.07.2025
PL;5801.13;PLN;04.07.2025
PL;70.76;PLN;04.07.2025
PL;411;PLN;04.07.2025
PL;836.84;PLN;04.07.2025
PL;87.34;PLN;04.07.2025
PL;2254.72;PLN;04.07.2025
PL;354.3;PLN;04.07.2025
NL;225.43;PLN;04.07.2025
PL;1375.65;PLN;04.07.2025
PL;1438.55;PLN;04.07.2025
PL;852.14;PLN;04.07.2025
US;1153.37;PLN;04.07.2025
AE;362.48;PLN;04.07.2025
PL;1038.34;PLN;04.07.2025
PL;447.06;PLN;04.07.2025
UA;123.34;PLN;04.07.2025
PL;165.57;PLN;04.07.2025
PL;1109.1;PLN;04.07.2025
PL;604.63;PLN;04.07.2025
PL;55.72;PLN;04.07.2025
PL;609.46;PLN;04.07.2025
PL;827.74;PLN;04.07.2025
PL;548.14;PLN;04.07.2025
PL;593.38;PLN;04.07.2025
PL;810.78;PLN;04.07.2025
PL;754.04;PLN;04.07.2025
PL;444.43;PLN;04.07.2025
PL;375.26;PLN;04.07.2025
PL;1344.82;PLN;04.07.2025
PL;581.68;PLN;04.07.2025
PL;656.43;PLN;04.07.2025
PL;1420.56;PLN;04.07.2025
PL;117.57;PLN;04.07.2025
PL;141.41;PLN;04.07.2025
PL;1012.59;PLN;04.07.2025
PL;2002.27;PLN;04.07.2025
PL;1281.27;PLN;04.07.2025
PL;919.24;PLN;04.07.2025
PL;107.25;PLN;04.07.2025
PL;135.9;PLN;04.07.2025
PL;432.34;PLN;04.07.2025
PL;802.78;PLN;04.07.2025
PL;278.5;PLN;04.07.2025
PL;778.32;PLN;04.07.2025
PL;221.87;PLN;04.07.2025
PL;62;PLN;04.07.2025
PL;967.88;PLN;04.07.2025
